ProductID, Category, Brand,  Price , Vegan
8630,Skincare,Velvet Vixen,90.28,Yes
8631,Haircare,Mystique,29.82,Yes
8632,Fragrance,Glimmer & Glow,75.51,Yes
8633,Haircare,Velvet Vixen,76.69,No
8634,Body Care,Fantasy,60.42,No
8635,Body Care,Luxe Mirage,90.55,No
8636,Makeup,Luxe Mirage,79.57,No
8637,Skincare,Luxe Mirage,10.80,Yes
8638,Body Care,Fantasy,74.30,No
8639,Haircare,Mystique,30.14,No
8640,Makeup,Luxe Mirage,30.32,No
8641,Body Care,Dazzle Dream,67.68,Yes
8642,Nail Care,Dazzle Dream,84.68,Yes
8643,Haircare,Mystique,93.91,Yes
8644,Body Care,Mystique,88.86,Yes
8645,Skincare,Mystique,70.29,No
8646,Body Care,Fantasy,99.69,Yes
8647,Body Care,Luxe Mirage,69.67,Yes
8648,Makeup,Glimmer & Glow,64.41,No
8649,Makeup,Dazzle Dream,55.57,Yes
8650,Makeup,Fantasy,73.36,Yes
8651,Nail Care,Velvet Vixen,12.83,Yes
8652,Nail Care,Glimmer & Glow,16.22,Yes
8653,Body Care,Velvet Vixen,94.55,Yes
8654,Makeup,Luxe Mirage,12.72,Yes
8655,Fragrance,Dazzle Dream,63.16,Yes
8656,Body Care,Fantasy,85.08,Yes
8657,Skincare,Dazzle Dream,84.36,No
8658,Haircare,Fantasy,25.71,No
8659,Skincare,Dazzle Dream,90.73,Yes
8660,Body Care,Luxe Mirage,73.24,No
8661,Makeup,Dazzle Dream,86.48,No
8662,Skincare,Luxe Mirage,72.33,Yes
8663,Nail Care,Fantasy,13.20,Yes
8664,Skincare,Glimmer & Glow,35.25,Yes
8665,Body Care,Velvet Vixen,76.50,No
8666,Nail Care,Dazzle Dream,55.08,No
8667,Body Care,Velvet Vixen,75.45,Yes
8668,Nail Care,Luxe Mirage,33.30,No
8669,Nail Care,Mystique,90.14,No
8670,Fragrance,Glimmer & Glow,29.76,No
8671,Nail Care,Fantasy,57.24,Yes
8672,Haircare,Velvet Vixen,13.17,Yes
8673,Fragrance,Luxe Mirage,95.23,Yes
8674,Makeup,Dazzle Dream,71.63,Yes
8675,Skincare,Fantasy,13.76,Yes
8676,Fragrance,Velvet Vixen,91.13,Yes
8677,Nail Care,Fantasy,54.10,Yes
8678,Makeup,Glimmer & Glow,93.62,Yes
8679,Haircare,Glimmer & Glow,56.96,No
8680,Fragrance,Fantasy,49.57,Yes
8681,Fragrance,Dazzle Dream,39.68,No
8682,Nail Care,Luxe Mirage,60.82,No
8683,Skincare,Luxe Mirage,62.09,No
8684,Skincare,Fantasy,23.87,No
8685,Haircare,Dazzle Dream,26.93,Yes
8686,Haircare,Fantasy,33.45,No
8687,Nail Care,Mystique,47.10,No
8688,Nail Care,Dazzle Dream,63.25,No
8689,Haircare,Dazzle Dream,41.06,Yes
8690,Makeup,Fantasy,42.38,Yes
8691,Haircare,Dazzle Dream,18.30,No
8692,Makeup,Dazzle Dream,75.91,No
8693,Skincare,Fantasy,20.47,No
8694,Makeup,Mystique,21.08,No
8695,Skincare,Luxe Mirage,87.89,Yes
8696,Skincare,Velvet Vixen,97.56,No
8697,Fragrance,Luxe Mirage,17.95,No
8698,Makeup,Luxe Mirage,10.06,Yes
8699,Skincare,Fantasy,86.76,Yes
8700,Body Care,Velvet Vixen,95.05,No
8701,Skincare,Luxe Mirage,25.01,Yes
8702,Body Care,Velvet Vixen,78.83,Yes
8703,Makeup,Fantasy,97.77,No
8704,Makeup,Dazzle Dream,84.83,No
8705,Fragrance,Velvet Vixen,14.31,Yes
8706,Skincare,Mystique,44.28,Yes
8707,Skincare,Dazzle Dream,59.92,No
8708,Nail Care,Glimmer & Glow,35.31,Yes
8709,Nail Care,Fantasy,53.00,No
8710,Fragrance,Dazzle Dream,28.93,Yes
8711,Makeup,Fantasy,45.14,Yes
8712,Nail Care,Glimmer & Glow,56.44,No
8713,Fragrance,Glimmer & Glow,25.84,No
8714,Makeup,Fantasy,18.99,Yes
8715,Nail Care,Fantasy,63.12,Yes
8716,Body Care,Luxe Mirage,50.80,Yes
8717,Nail Care,Mystique,30.94,No
8718,Nail Care,Mystique,82.61,Yes
8719,Skincare,Dazzle Dream,95.06,No
8720,Body Care,Dazzle Dream,13.67,No
8721,Makeup,Glimmer & Glow,60.64,No
8722,Body Care,Velvet Vixen,56.44,Yes
8723,Fragrance,Glimmer & Glow,54.68,Yes
8724,Skincare,Mystique,54.81,No
8725,Nail Care,Velvet Vixen,98.46,No
8726,Fragrance,Luxe Mirage,22.96,No
8727,Fragrance,Dazzle Dream,73.85,Yes
8728,Body Care,Mystique,69.81,Yes
8729,Fragrance,Velvet Vixen,46.73,Yes
8730,Body Care,Mystique,62.99,Yes
8731,Nail Care,Mystique,88.44,Yes
8732,Makeup,Fantasy,22.15,Yes
8733,Body Care,Velvet Vixen,33.77,No
8734,Skincare,Luxe Mirage,61.90,No
8735,Fragrance,Mystique,24.28,No
8736,Nail Care,Luxe Mirage,12.60,No
8737,Haircare,Velvet Vixen,35.88,Yes
8738,Body Care,Luxe Mirage,58.03,No
8739,Nail Care,Glimmer & Glow,39.67,No
8740,Nail Care,Velvet Vixen,16.30,Yes
8741,Nail Care,Fantasy,35.31,No
8742,Body Care,Mystique,79.45,Yes
8743,Nail Care,Dazzle Dream,92.12,Yes
8744,Haircare,Velvet Vixen,28.49,Yes
8745,Haircare,Velvet Vixen,87.70,No
8746,Makeup,Velvet Vixen,73.49,No
8747,Fragrance,Luxe Mirage,75.84,No
8748,Haircare,Fantasy,42.58,Yes
8749,Fragrance,Glimmer & Glow,50.49,No
8750,Body Care,Fantasy,92.73,No
8751,Haircare,Velvet Vixen,82.84,Yes
8752,Body Care,Dazzle Dream,25.07,Yes
8753,Fragrance,Mystique,55.28,No
8754,Haircare,Luxe Mirage,14.20,Yes
8755,Skincare,Dazzle Dream,68.11,No
8756,Body Care,Velvet Vixen,20.41,Yes
8757,Skincare,Mystique,26.98,Yes
8758,Skincare,Velvet Vixen,12.62,Yes
8759,Haircare,Dazzle Dream,76.74,Yes
8760,Makeup,Velvet Vixen,34.58,No
8761,Nail Care,Velvet Vixen,75.54,No
8762,Skincare,Fantasy,51.42,Yes
8763,Makeup,Fantasy,39.47,No
8764,Makeup,Fantasy,30.20,No
8765,Fragrance,Mystique,57.88,No
8766,Skincare,Dazzle Dream,41.31,Yes
8767,Haircare,Mystique,96.55,Yes
8768,Makeup,Dazzle Dream,13.85,No
8769,Makeup,Glimmer & Glow,78.65,No
8770,Nail Care,Luxe Mirage,54.35,No
8771,Skincare,Mystique,39.23,No
8772,Nail Care,Dazzle Dream,27.55,No
8773,Fragrance,Velvet Vixen,40.38,No
8774,Makeup,Dazzle Dream,51.91,Yes
8775,Skincare,Dazzle Dream,23.94,Yes
8776,Fragrance,Glimmer & Glow,54.98,No
8777,Skincare,Velvet Vixen,23.82,Yes
8778,Nail Care,Dazzle Dream,44.68,No
8779,Nail Care,Mystique,16.30,Yes
8780,Nail Care,Fantasy,30.90,Yes
8781,Skincare,Glimmer & Glow,24.80,No
8782,Haircare,Luxe Mirage,55.77,No
8783,Makeup,Glimmer & Glow,19.82,Yes
8784,Fragrance,Glimmer & Glow,67.47,Yes
8785,Makeup,Luxe Mirage,52.83,No
8786,Body Care,Luxe Mirage,26.47,No
8787,Fragrance,Luxe Mirage,16.80,Yes
8788,Fragrance,Glimmer & Glow,18.95,Yes
8789,Makeup,Velvet Vixen,31.87,No
8790,Nail Care,Mystique,28.74,No
8791,Body Care,Velvet Vixen,90.34,Yes
8792,Skincare,Glimmer & Glow,18.78,No
8793,Body Care,Mystique,28.76,Yes
8794,Fragrance,Glimmer & Glow,28.36,Yes
8795,Body Care,Glimmer & Glow,25.57,No
8796,Nail Care,Velvet Vixen,16.99,Yes
8797,Body Care,Glimmer & Glow,58.68,No
8798,Skincare,Dazzle Dream,29.48,No
8799,Makeup,Velvet Vixen,71.21,Yes
8800,Body Care,Dazzle Dream,11.41,Yes
8801,Body Care,Luxe Mirage,61.66,No
8802,Nail Care,Mystique,48.08,Yes
8803,Body Care,Fantasy,11.19,No
8804,Haircare,Mystique,13.88,Yes
8805,Nail Care,Velvet Vixen,47.79,No
8806,Skincare,Mystique,94.82,Yes
8807,Body Care,Velvet Vixen,60.57,No
8808,Body Care,Glimmer & Glow,39.31,Yes
8809,Haircare,Luxe Mirage,76.15,Yes
8810,Haircare,Mystique,11.41,Yes
8811,Body Care,Luxe Mirage,58.53,Yes
8812,Nail Care,Velvet Vixen,22.27,Yes
8813,Skincare,Fantasy,55.38,Yes
8814,Skincare,Velvet Vixen,69.59,Yes
8815,Skincare,Fantasy,51.11,Yes
8816,Haircare,Glimmer & Glow,67.33,No
8817,Haircare,Fantasy,73.66,No
8818,Fragrance,Luxe Mirage,13.29,Yes
8819,Makeup,Dazzle Dream,72.23,No
8820,Nail Care,Dazzle Dream,37.62,Yes
8821,Haircare,Velvet Vixen,97.02,No
8822,Nail Care,Fantasy,46.05,Yes
8823,Nail Care,Fantasy,55.34,Yes
8824,Body Care,Glimmer & Glow,74.14,No
8825,Body Care,Velvet Vixen,96.46,No
8826,Nail Care,Luxe Mirage,48.56,Yes
8827,Haircare,Dazzle Dream,93.45,No
8828,Body Care,Mystique,39.22,No
8829,Makeup,Dazzle Dream,82.55,No
8830,Haircare,Velvet Vixen,32.44,Yes
8831,Skincare,Glimmer & Glow,68.74,Yes
8832,Body Care,Mystique,49.76,No
8833,Body Care,Fantasy,81.18,No
8834,Fragrance,Dazzle Dream,54.60,Yes
8835,Nail Care,Dazzle Dream,48.68,No
8836,Makeup,Dazzle Dream,89.25,Yes
8837,Fragrance,Mystique,58.55,Yes
8838,Nail Care,Luxe Mirage,86.09,No
8839,Body Care,Fantasy,80.00,Yes
8840,Nail Care,Glimmer & Glow,70.68,Yes
8841,Body Care,Dazzle Dream,76.18,Yes
8842,Haircare,Dazzle Dream,23.75,Yes
8843,Makeup,Mystique,62.29,No
8844,Body Care,Dazzle Dream,96.78,Yes
8845,Nail Care,Dazzle Dream,34.17,No
8846,Body Care,Dazzle Dream,19.59,No
8847,Makeup,Glimmer & Glow,15.20,Yes
8848,Haircare,Luxe Mirage,89.02,Yes
8849,Skincare,Mystique,63.09,Yes
8850,Fragrance,Mystique,28.16,Yes
8851,Fragrance,Glimmer & Glow,32.22,No
8852,Fragrance,Luxe Mirage,20.80,No
8853,Nail Care,Velvet Vixen,92.86,No
8854,Skincare,Velvet Vixen,70.31,No
8855,Body Care,Dazzle Dream,35.64,No
8856,Fragrance,Fantasy,71.45,Yes
8857,Skincare,Luxe Mirage,17.75,No
8858,Nail Care,Mystique,29.99,No
8859,Makeup,Mystique,11.20,Yes
8860,Nail Care,Luxe Mirage,42.87,Yes
8861,Skincare,Luxe Mirage,95.00,No
8862,Makeup,Fantasy,25.20,No
8863,Skincare,Mystique,77.09,No
8864,Body Care,Glimmer & Glow,12.52,Yes
8865,Skincare,Mystique,81.02,Yes
8866,Makeup,Glimmer & Glow,21.89,No
8867,Nail Care,Velvet Vixen,95.30,No
8868,Body Care,Luxe Mirage,48.36,Yes
8869,Nail Care,Mystique,14.93,No
8870,Fragrance,Fantasy,42.28,No
8871,Body Care,Luxe Mirage,73.61,No
8872,Body Care,Mystique,57.54,No
8873,Nail Care,Glimmer & Glow,75.57,Yes
8874,Skincare,Velvet Vixen,70.89,No
8875,Haircare,Dazzle Dream,65.43,No
8876,Skincare,Mystique,34.65,Yes
8877,Haircare,Fantasy,67.70,No
8878,Makeup,Dazzle Dream,78.28,No
8879,Haircare,Luxe Mirage,26.75,No
8880,Body Care,Luxe Mirage,34.47,Yes
8881,Body Care,Mystique,79.72,Yes
8882,Nail Care,Velvet Vixen,54.96,Yes
8883,Body Care,Luxe Mirage,47.85,No
8884,Body Care,Mystique,50.79,Yes
8885,Makeup,Velvet Vixen,11.55,Yes
8886,Makeup,Luxe Mirage,39.53,No
8887,Haircare,Mystique,44.92,No
8888,Makeup,Velvet Vixen,81.32,No
8889,Body Care,Luxe Mirage,34.05,No
8890,Skincare,Dazzle Dream,79.55,Yes
8891,Body Care,Glimmer & Glow,72.80,Yes
8892,Haircare,Mystique,87.22,Yes
8893,Skincare,Velvet Vixen,37.65,No
8894,Skincare,Luxe Mirage,56.36,No
8895,Fragrance,Velvet Vixen,64.78,No
8896,Haircare,Luxe Mirage,49.98,Yes
8897,Skincare,Mystique,76.72,No
8898,Makeup,Dazzle Dream,47.09,No
8899,Fragrance,Dazzle Dream,21.69,No
8900,Body Care,Fantasy,52.74,No
8901,Makeup,Glimmer & Glow,39.98,Yes
8902,Makeup,Mystique,61.06,No
8903,Skincare,Fantasy,11.46,Yes
8904,Makeup,Mystique,82.91,No
8905,Fragrance,Luxe Mirage,13.00,No
8906,Fragrance,Velvet Vixen,97.08,No
8907,Makeup,Luxe Mirage,96.06,Yes
8908,Fragrance,Velvet Vixen,40.20,No
8909,Body Care,Dazzle Dream,14.57,No
8910,Haircare,Mystique,73.97,Yes
8911,Fragrance,Velvet Vixen,69.72,Yes
8912,Haircare,Glimmer & Glow,44.74,No
8913,Nail Care,Mystique,69.06,Yes
8914,Makeup,Dazzle Dream,68.85,No
8915,Makeup,Dazzle Dream,57.52,Yes
8916,Makeup,Mystique,87.53,Yes
8917,Nail Care,Mystique,54.70,No
8918,Body Care,Velvet Vixen,80.08,Yes
8919,Haircare,Velvet Vixen,26.48,No
8920,Skincare,Fantasy,97.29,Yes
8921,Body Care,Dazzle Dream,92.74,Yes
8922,Fragrance,Luxe Mirage,97.05,Yes
8923,Fragrance,Mystique,30.42,Yes
8924,Makeup,Luxe Mirage,60.90,No
8925,Skincare,Luxe Mirage,50.69,No
8926,Fragrance,Mystique,91.41,No
8927,Makeup,Fantasy,44.82,Yes
8928,Makeup,Mystique,85.81,Yes
8929,Fragrance,Fantasy,29.20,No
8930,Haircare,Mystique,10.98,Yes
8931,Fragrance,Mystique,63.56,No
8932,Haircare,Dazzle Dream,89.58,Yes
8933,Makeup,Fantasy,35.86,Yes
8934,Fragrance,Luxe Mirage,25.33,No
8935,Nail Care,Dazzle Dream,12.61,No
8936,Haircare,Velvet Vixen,83.57,No
8937,Skincare,Glimmer & Glow,57.65,No
8938,Body Care,Glimmer & Glow,25.89,Yes
8939,Makeup,Mystique,14.21,No
8940,Fragrance,Mystique,45.37,Yes
8941,Makeup,Velvet Vixen,43.51,Yes
8942,Body Care,Glimmer & Glow,54.36,Yes
8943,Skincare,Luxe Mirage,51.53,Yes
8944,Fragrance,Mystique,38.76,No
8945,Skincare,Velvet Vixen,24.49,Yes
8946,Skincare,Glimmer & Glow,84.30,No
8947,Haircare,Luxe Mirage,94.82,Yes
8948,Makeup,Fantasy,83.93,Yes
8949,Skincare,Fantasy,90.41,Yes
8950,Body Care,Luxe Mirage,23.18,No
8951,Fragrance,Dazzle Dream,10.96,No
8952,Nail Care,Glimmer & Glow,15.91,No
8953,Fragrance,Luxe Mirage,97.81,Yes
8954,Skincare,Luxe Mirage,13.43,Yes
8955,Body Care,Mystique,63.93,Yes
8956,Nail Care,Luxe Mirage,78.51,Yes
8957,Body Care,Luxe Mirage,25.70,No
8958,Haircare,Glimmer & Glow,32.77,Yes
8959,Makeup,Mystique,85.54,No
8960,Fragrance,Velvet Vixen,27.05,Yes
8961,Fragrance,Luxe Mirage,58.90,No
8962,Body Care,Luxe Mirage,72.12,No
8963,Body Care,Fantasy,38.63,No
8964,Fragrance,Glimmer & Glow,47.30,No
8965,Fragrance,Mystique,90.71,No
8966,Fragrance,Fantasy,65.54,No
8967,Haircare,Luxe Mirage,10.98,No
8968,Haircare,Mystique,19.21,No
8969,Fragrance,Dazzle Dream,34.99,No
8970,Fragrance,Glimmer & Glow,22.12,No
8971,Makeup,Glimmer & Glow,52.38,No
8972,Makeup,Glimmer & Glow,38.81,Yes
8973,Haircare,Fantasy,88.77,Yes
8974,Skincare,Dazzle Dream,17.25,No
8975,Haircare,Luxe Mirage,90.64,Yes
8976,Makeup,Dazzle Dream,41.26,Yes
8977,Haircare,Luxe Mirage,48.32,Yes
8978,Nail Care,Glimmer & Glow,68.19,No
8979,Makeup,Glimmer & Glow,58.66,No
8980,Skincare,Fantasy,77.78,Yes
8981,Skincare,Velvet Vixen,63.78,No
8982,Makeup,Fantasy,83.44,No
8983,Body Care,Velvet Vixen,38.84,Yes
8984,Fragrance,Mystique,67.48,No
8985,Skincare,Dazzle Dream,38.40,No
8986,Haircare,Dazzle Dream,15.11,Yes
8987,Body Care,Dazzle Dream,40.79,No
8988,Nail Care,Fantasy,60.39,No
8989,Haircare,Fantasy,29.94,No
8990,Makeup,Velvet Vixen,70.50,No
8991,Makeup,Glimmer & Glow,34.18,Yes
8992,Body Care,Mystique,30.82,Yes
8993,Skincare,Glimmer & Glow,20.45,No
8994,Makeup,Glimmer & Glow,85.97,Yes
8995,Body Care,Glimmer & Glow,28.43,No
8996,Fragrance,Dazzle Dream,84.97,Yes
8997,Nail Care,Luxe Mirage,81.99,No
8998,Skincare,Dazzle Dream,87.79,Yes
8999,Nail Care,Dazzle Dream,11.42,No
9000,Skincare,Glimmer & Glow,73.23,No
9001,Fragrance,Dazzle Dream,49.88,Yes
9002,Nail Care,Velvet Vixen,39.27,Yes
9003,Skincare,Glimmer & Glow,83.49,No
9004,Makeup,Dazzle Dream,51.60,Yes
9005,Nail Care,Dazzle Dream,92.51,Yes
9006,Haircare,Velvet Vixen,10.24,Yes
9007,Makeup,Dazzle Dream,62.64,Yes
9008,Body Care,Dazzle Dream,53.58,No
9009,Fragrance,Velvet Vixen,41.40,Yes
9010,Fragrance,Glimmer & Glow,13.94,Yes
9011,Haircare,Luxe Mirage,15.00,No
9012,Makeup,Fantasy,29.13,No
9013,Fragrance,Mystique,86.14,No
9014,Skincare,Fantasy,19.36,Yes
9015,Makeup,Mystique,51.79,No
9016,Makeup,Luxe Mirage,43.81,Yes
9017,Haircare,Fantasy,68.14,No
9018,Skincare,Luxe Mirage,60.77,No
9019,Skincare,Velvet Vixen,39.15,No
9020,Skincare,Fantasy,71.86,No
9021,Fragrance,Mystique,16.19,Yes
9022,Haircare,Luxe Mirage,95.84,Yes
9023,Makeup,Mystique,35.36,Yes
9024,Skincare,Dazzle Dream,21.23,Yes
9025,Nail Care,Mystique,24.14,Yes
9026,Fragrance,Fantasy,37.89,Yes
9027,Nail Care,Velvet Vixen,80.81,No
9028,Body Care,Velvet Vixen,90.26,No
9029,Makeup,Velvet Vixen,71.13,Yes
9030,Skincare,Fantasy,28.13,No
9031,Body Care,Luxe Mirage,21.76,Yes
9032,Skincare,Luxe Mirage,37.37,Yes
9033,Body Care,Glimmer & Glow,53.13,Yes
9034,Body Care,Luxe Mirage,22.33,Yes
9035,Makeup,Mystique,28.46,No
9036,Haircare,Velvet Vixen,100.00,No
9037,Body Care,Velvet Vixen,48.02,No
9038,Body Care,Velvet Vixen,41.72,Yes
9039,Nail Care,Fantasy,57.91,No
9040,Skincare,Luxe Mirage,81.52,Yes
9041,Fragrance,Glimmer & Glow,26.96,Yes
9042,Haircare,Luxe Mirage,31.31,No
9043,Body Care,Luxe Mirage,18.09,Yes
9044,Fragrance,Glimmer & Glow,42.99,Yes
9045,Fragrance,Luxe Mirage,80.20,Yes
9046,Skincare,Fantasy,24.70,Yes
9047,Haircare,Mystique,94.29,Yes
9048,Fragrance,Fantasy,18.97,No
9049,Body Care,Dazzle Dream,17.06,No
9050,Nail Care,Mystique,44.15,No
9051,Fragrance,Dazzle Dream,11.09,No
9052,Body Care,Dazzle Dream,20.07,No
9053,Skincare,Dazzle Dream,20.92,Yes
9054,Fragrance,Mystique,68.62,Yes
9055,Skincare,Mystique,51.99,No
9056,Body Care,Velvet Vixen,33.70,No
9057,Nail Care,Fantasy,76.15,No
9058,Haircare,Luxe Mirage,23.84,No
9059,Nail Care,Velvet Vixen,19.09,Yes
9060,Makeup,Luxe Mirage,81.68,Yes
9061,Nail Care,Luxe Mirage,63.25,No
9062,Nail Care,Glimmer & Glow,23.03,Yes
9063,Makeup,Fantasy,19.58,No
9064,Fragrance,Luxe Mirage,23.97,No
9065,Nail Care,Mystique,99.15,Yes
9066,Haircare,Fantasy,41.84,No
9067,Nail Care,Glimmer & Glow,76.01,Yes
9068,Makeup,Dazzle Dream,92.55,No
9069,Skincare,Fantasy,66.77,Yes
9070,Skincare,Mystique,98.36,Yes
9071,Body Care,Dazzle Dream,46.82,No
9072,Nail Care,Dazzle Dream,21.40,No
9073,Makeup,Fantasy,79.56,Yes
9074,Haircare,Velvet Vixen,42.41,Yes
9075,Haircare,Mystique,33.25,Yes
9076,Nail Care,Glimmer & Glow,59.40,Yes
9077,Skincare,Fantasy,80.82,No
9078,Makeup,Luxe Mirage,90.08,No
9079,Makeup,Glimmer & Glow,34.59,Yes
9080,Fragrance,Glimmer & Glow,27.76,No
9081,Fragrance,Velvet Vixen,72.06,No
9082,Nail Care,Dazzle Dream,29.47,Yes
9083,Body Care,Fantasy,79.82,Yes
9084,Body Care,Velvet Vixen,66.51,Yes
9085,Haircare,Fantasy,27.29,Yes
9086,Haircare,Luxe Mirage,29.22,No
9087,Body Care,Fantasy,84.54,No
9088,Makeup,Luxe Mirage,49.96,No
9089,Skincare,Dazzle Dream,78.34,Yes
9090,Haircare,Fantasy,78.20,Yes
9091,Fragrance,Velvet Vixen,24.58,Yes
9092,Body Care,Luxe Mirage,39.23,No
9093,Fragrance,Luxe Mirage,98.21,Yes
9094,Makeup,Glimmer & Glow,53.37,No
9095,Nail Care,Velvet Vixen,34.90,No
9096,Skincare,Mystique,90.15,No
9097,Makeup,Mystique,83.90,Yes
9098,Nail Care,Dazzle Dream,65.11,Yes
9099,Fragrance,Glimmer & Glow,29.81,Yes
9100,Body Care,Velvet Vixen,41.19,Yes
9101,Nail Care,Velvet Vixen,36.80,No
9102,Haircare,Luxe Mirage,14.07,Yes
9103,Makeup,Glimmer & Glow,14.69,Yes
9104,Skincare,Fantasy,99.37,Yes
9105,Body Care,Dazzle Dream,23.02,No
9106,Fragrance,Dazzle Dream,35.54,No
9107,Fragrance,Luxe Mirage,26.74,No
9108,Haircare,Glimmer & Glow,73.73,Yes
9109,Skincare,Glimmer & Glow,10.03,Yes
9110,Fragrance,Fantasy,58.11,Yes
9111,Haircare,Dazzle Dream,16.45,Yes
9112,Skincare,Dazzle Dream,43.95,No
9113,Fragrance,Dazzle Dream,70.45,Yes
9114,Nail Care,Velvet Vixen,50.58,No
9115,Body Care,Glimmer & Glow,66.69,No
9116,Haircare,Mystique,98.26,Yes
9117,Haircare,Mystique,66.60,Yes
9118,Fragrance,Mystique,18.50,No
9119,Makeup,Glimmer & Glow,44.37,Yes
9120,Nail Care,Dazzle Dream,34.66,Yes
9121,Fragrance,Dazzle Dream,81.07,Yes
9122,Haircare,Mystique,98.71,No
9123,Skincare,Luxe Mirage,39.10,Yes
9124,Makeup,Luxe Mirage,52.56,No
9125,Makeup,Dazzle Dream,69.54,Yes
9126,Haircare,Glimmer & Glow,57.09,No
9127,Makeup,Glimmer & Glow,37.22,No
9128,Fragrance,Dazzle Dream,53.65,No
9129,Makeup,Velvet Vixen,69.38,No
9130,Body Care,Luxe Mirage,43.51,Yes
9131,Skincare,Glimmer & Glow,66.61,No
9132,Fragrance,Luxe Mirage,24.83,No
9133,Fragrance,Glimmer & Glow,79.68,Yes
9134,Makeup,Velvet Vixen,33.15,Yes
9135,Nail Care,Fantasy,14.32,Yes
9136,Haircare,Velvet Vixen,59.02,Yes
9137,Fragrance,Glimmer & Glow,93.02,Yes
9138,Body Care,Glimmer & Glow,31.34,No
9139,Skincare,Mystique,84.16,No
9140,Nail Care,Mystique,57.42,Yes
9141,Body Care,Glimmer & Glow,96.81,No
9142,Makeup,Dazzle Dream,12.41,No
9143,Haircare,Velvet Vixen,87.17,Yes
9144,Makeup,Velvet Vixen,58.26,No
9145,Body Care,Velvet Vixen,42.70,Yes
9146,Body Care,Glimmer & Glow,48.26,Yes
9147,Fragrance,Fantasy,37.87,No
9148,Nail Care,Glimmer & Glow,32.33,No
9149,Skincare,Glimmer & Glow,28.90,No
9150,Makeup,Dazzle Dream,14.38,No
9151,Haircare,Mystique,26.11,Yes
9152,Haircare,Luxe Mirage,64.98,Yes
9153,Skincare,Dazzle Dream,16.08,Yes
9154,Fragrance,Luxe Mirage,72.17,No
9155,Nail Care,Fantasy,83.04,No
9156,Skincare,Mystique,34.36,Yes
9157,Fragrance,Luxe Mirage,86.86,Yes
9158,Nail Care,Velvet Vixen,63.67,Yes
9159,Haircare,Mystique,13.01,Yes
9160,Makeup,Glimmer & Glow,49.28,No
9161,Haircare,Fantasy,28.35,No
9162,Makeup,Dazzle Dream,47.06,Yes
9163,Body Care,Mystique,88.14,Yes
9164,Body Care,Velvet Vixen,50.23,Yes
9165,Fragrance,Dazzle Dream,46.74,Yes
9166,Haircare,Glimmer & Glow,55.82,Yes
9167,Makeup,Velvet Vixen,77.51,Yes
9168,Makeup,Velvet Vixen,70.66,Yes
9169,Fragrance,Dazzle Dream,83.15,No
9170,Makeup,Dazzle Dream,97.90,No
9171,Makeup,Luxe Mirage,30.42,No
9172,Fragrance,Velvet Vixen,13.15,Yes
9173,Body Care,Glimmer & Glow,81.85,No
9174,Haircare,Luxe Mirage,12.77,Yes
9175,Nail Care,Mystique,55.51,Yes
9176,Skincare,Luxe Mirage,61.40,Yes
9177,Makeup,Luxe Mirage,26.25,No
9178,Body Care,Dazzle Dream,18.89,No
9179,Skincare,Fantasy,76.72,No
9180,Skincare,Dazzle Dream,36.82,Yes
9181,Body Care,Dazzle Dream,25.70,No
9182,Nail Care,Velvet Vixen,62.74,Yes
9183,Haircare,Fantasy,24.68,No
9184,Skincare,Mystique,61.61,Yes
9185,Body Care,Glimmer & Glow,27.22,No
9186,Fragrance,Fantasy,67.44,Yes
9187,Haircare,Mystique,60.59,No
9188,Skincare,Velvet Vixen,55.01,No
9189,Skincare,Glimmer & Glow,69.08,Yes
9190,Body Care,Luxe Mirage,30.28,No
9191,Body Care,Glimmer & Glow,23.42,Yes
9192,Fragrance,Glimmer & Glow,11.91,Yes
9193,Body Care,Velvet Vixen,64.64,Yes
9194,Nail Care,Glimmer & Glow,50.20,No
9195,Skincare,Glimmer & Glow,76.94,Yes
9196,Nail Care,Luxe Mirage,35.53,No
9197,Nail Care,Dazzle Dream,59.46,Yes
9198,Haircare,Dazzle Dream,17.59,Yes
9199,Haircare,Luxe Mirage,85.18,No
9200,Nail Care,Glimmer & Glow,76.18,Yes
9201,Makeup,Glimmer & Glow,79.78,Yes
9202,Body Care,Luxe Mirage,33.59,Yes
9203,Skincare,Glimmer & Glow,30.23,Yes
9204,Skincare,Fantasy,95.74,Yes
9205,Skincare,Dazzle Dream,56.08,No
9206,Nail Care,Fantasy,96.35,Yes
9207,Body Care,Velvet Vixen,34.75,Yes
9208,Skincare,Dazzle Dream,64.89,Yes
9209,Skincare,Velvet Vixen,98.97,Yes
9210,Haircare,Velvet Vixen,51.27,Yes
9211,Fragrance,Fantasy,75.34,No
9212,Fragrance,Mystique,85.66,No
9213,Makeup,Velvet Vixen,62.14,No
9214,Makeup,Mystique,24.69,Yes
9215,Fragrance,Dazzle Dream,32.93,No
9216,Fragrance,Luxe Mirage,73.52,No
9217,Fragrance,Fantasy,63.10,Yes
9218,Body Care,Mystique,51.12,Yes
9219,Nail Care,Fantasy,69.42,No
9220,Fragrance,Mystique,50.90,No
9221,Fragrance,Fantasy,57.30,Yes
9222,Skincare,Fantasy,48.45,Yes
9223,Haircare,Dazzle Dream,54.19,Yes
9224,Fragrance,Dazzle Dream,51.47,No
9225,Body Care,Luxe Mirage,75.19,Yes
9226,Makeup,Glimmer & Glow,78.35,Yes
